blue x
0 55470.8
0 55471.9
0 55472.4
1 55476.2
0 55479.1
0 55479.5
0 55486.6
1 55486.7
0 55488.4
0 55488.5
0 55489.0
0 55489.2
1 55490.9
0 55491.1
1 55491.7
0 55492.1
1 55492.3
1 55494.5
0 55496.0
1 55496.9
1 55498.0
0 55498.8
0 55500.0
0 55503.0
1 55508.8
0 55510.3
0 55511.9
0 55514.2
0 55519.6
0 55519.7
0 55520.2
0 55520.3
1 55521.5
0 55521.7
1 55522.2
1 55522.6
0 55524.0
0 55525.1
0 55525.6
0 55525.8
0 55529.3
0 55529.9
0 55533.0
0 55533.2
0 55534.4
0 55534.8
1 55535.5
0 55539.7
0 55540.8
1 55544.5
0 55546.3
0 55546.4
1 55546.9
0 55547.2
1 55547.3
0 55549.3
0 55549.4
0 55550.0
0 55552.9
1 55553.6
0 55555.8
1 55555.9
1 55556.2
1 55557.1
0 55558.3
1 55560.0
0 55560.1
0 55561.1
1 55562.2
1 55563.1
1 55563.2
1 55564.0
1 55565.8
1 55566.0
0 55566.2
0 55566.4
0 55567.0
1 55567.2
0 55568.4
0 55570.9
0 55571.5
0 55573.0
0 55575.0
0 55575.7
0 55576.3
1 55578.2
1 55578.6
0 55578.8
0 55584.0
0 55585.1
0 55586.2
1 55587.2
1 55589.6
0 55591.3
1 55592.0
0 55595.8
0 55596.0
0 55596.1
0 55597.2
0 55597.3
0 55597.4
0 55599.8
1 55600.0
1 55600.1
1 55601.3
0 55602.0
0 55602.7
1 55603.0
1 55603.8
1 55604.6
0 55605.0
0 55605.7
1 55606.0
1 55606.3
0 55606.4
0 55606.9
1 55607.6
0 55608.0
0 55613.2
1 55614.5
0 55617.1
1 55618.2
1 55619.9
0 55620.0
0 55621.1
0 55622.9
0 55623.1
0 55623.2
0 55623.8
0 55624.0
0 55625.6
0 55625.9
1 55626.4
1 55627.4
0 55630.0
0 55630.4
0 55633.1
0 55633.6
0 55635.0
1 55635.6
0 55635.7
0 55638.5
1 55639.7
0 55639.9
0 55640.0
0 55640.4
1 55640.9
1 55641.5
0 55642.0
0 55643.4
1 55643.5
0 55643.8
0 55645.0
1 55645.4
0 55646.3
0 55646.4
0 55651.4
1 55652.6
0 55652.8
1 55653.5
0 55654.0
0 55655.2
0 55656.6
1 55657.3
1 55658.4
1 55658.8
0 55659.1
1 55659.7
0 55660.1
1 55660.6
0 55660.9
0 55661.0
0 55661.4
0 55661.5
0 55662.2
1 55662.4
1 55663.4
0 55663.7
0 55667.0
1 55668.0
0 55669.1
0 55669.8
0 55670.8
0 55670.9
0 55671.4
1 55671.6
0 55672.9
1 55674.2
0 55674.5
1 55676.0
0 55677.5
0 55677.6
1 55678.0
0 55678.7
0 55678.8
1 55679.8
0 55681.8
0 55682.2
0 55682.6
1 55685.5
1 55687.4
1 55688.0
1 55688.2
0 55688.6
0 55688.9
1 55690.0
0 55690.4
0 55692.0
0 55692.1
0 55695.7
1 55698.7
0 55701.7
0 55702.9
1 55704.0
0 55704.2
0 55705.9
0 55706.2
1 55708.4
0 55710.6
0 55712.9
0 55713.0
1 55713.4
1 55714.1
0 55716.0
0 55717.6
0 55719.0
1 55722.5
0 55723.8
0 55724.0
0 55725.2
0 55726.0
0 55726.1
0 55728.0
1 55729.8
1 55730.6
0 55731.6
0 55731.7
1 55732.3
0 55734.5
0 55736.0
1 55737.0
0 55740.0
0 55742.3
0 55742.4
1 55749.2
1 55750.8
0 55751.5
0 55752.0
0 55752.7
1 55757.6
0 55759.2
1 55761.4
1 55762.0
0 55762.7
0 55762.8
1 55763.9
0 55764.6
1 55767.2
0 55768.2
1 55768.3
0 55768.6
1 55770.1
0 55771.2
0 55773.6
0 55776.0
0 55780.2
1 55781.4
0 55782.5
1 55782.7
0 55785.0
0 55786.2
1 55786.9
1 55789.0
0 55789.6
1 55789.9
1 55791.7
1 55793.0
1 55793.5
0 55793.6
0 55794.1
0 55794.2
1 55797.2
1 55798.2
1 55798.4
0 55799.6
1 55800.0
0 55801.1
1 55801.2
1 55805.4
0 55808.9
1 55809.0
0 55810.6
0 55810.7
0 55812.0
0 55813.8
0 55813.9
0 55814.8
0 55817.3
1 55817.4
0 55818.6
0 55820.3
0 55820.6
1 55821.8
0 55824.0
0 55825.4
0 55827.2
1 55829.6
1 55830.0
1 55831.0
0 55833.6
0 55834.2
0 55834.8
0 55835.3
0 55836.0
0 55837.3
1 55838.8
1 55840.6
0 55840.7
0 55841.2
0 55843.1
0 55843.8
0 55849.6
0 55850.6
0 55851.0
1 55854.8
0 55857.4
0 55860.0
1 55869.8
0 55870.3
0 55874.3
1 55874.8
0 55877.2
0 55878.0
1 55878.6
0 55883.6
0 55884.0
0 55885.0
0 55885.8
0 55887.7
0 55888.7
0 55890.0
0 55890.1
0 55890.2
0 55891.3
0 55891.8
1 55892.4
0 55894.0
0 55894.1
1 55894.3
1 55896.0
1 55896.2
0 55898.4
0 55900.7
1 55902.0
0 55902.4
1 55904.2
0 55906.3
0 55908.0
1 55908.4
0 55909.3
0 55910.0
0 55918.2
1 55918.9
1 55920.0
1 55920.1
0 55920.7
1 55924.0
1 55925.0
1 55926.2
0 55926.8
1 55927.0
0 55927.1
0 55927.6
1 55928.5
1 55932.0
0 55932.8
1 55935.2
0 55935.5
0 55936.3
1 55938.6
0 55939.9
0 55944.0
0 55946.0
0 55947.0
0 55948.3
1 55951.9
0 55952.4
0 55955.6
0 55956.0
1 55958.3
0 55958.4
0 55959.8
0 55962.5
0 55962.6
1 55963.6
0 55964.3
1 55964.4
0 55964.5
0 55968.0
1 55968.4
1 55970.6
0 55971.7
0 55971.8
0 55972.4
1 55976.5
0 55980.0
1 55980.1
0 55980.6
0 55982.3
0 55982.4
0 55984.1
1 55986.6
0 55990.1
0 55990.4
1 55992.0
1 55994.9
0 55996.0
0 55997.9
1 55998.1
0 55998.4
1 55998.8
0 55999.1
0 55999.2
1 55999.3
1 55999.8
0 55999.9
0 56000.0
1 56000.2
0 56000.5
1 56004.0
1 56006.0
0 56007.5
1 56009.0
0 56009.4
0 56009.6
0 56009.8
1 56010.1
0 56013.0
1 56014.2
0 56016.2
1 56017.3
0 56018.8
0 56020.0
0 56021.2
0 56021.8
1 56022.6
0 56024.5
0 56024.6
1 56025.2
1 56025.7
0 56026.3
0 56027.9
0 56028.0
0 56028.1
0 56029.4
1 56029.6
0 56030.5
0 56031.0
0 56031.2
0 56031.5
1 56034.6
0 56035.7
1 56038.6
0 56038.7
0 56038.9
1 56039.9
1 56040.0
0 56040.7
1 56041.9
0 56042.4
0 56042.8
0 56044.0
1 56044.4
0 56044.8
1 56046.6
0 56047.8
1 56050.0
1 56051.2
1 56052.1
0 56053.7
0 56056.1
0 56059.0
1 56060.3
0 56060.5
1 56061.8
0 56064.0
1 56065.9
0 56066.4
0 56067.4
0 56068.0
0 56069.0
1 56070.0
0 56073.7
1 56076.0
0 56077.9
1 56078.6
1 56081.6
0 56082.4
0 56084.3
0 56084.9
0 56085.1
0 56087.3
0 56088.0
0 56092.4
1 56093.4
0 56100.0
0 56101.1
1 56102.4
1 56105.3
1 56105.8
1 56106.0
0 56114.9
0 56116.4
1 56118.2
0 56119.6
1 56119.9
0 56122.1
0 56122.7
0 56125.6
0 56125.7
0 56125.9
0 56126.0
1 56126.2
1 56126.8
0 56127.1
1 56128.8
1 56129.4
0 56129.5
1 56130.0
0 56130.4
1 56131.2
0 56132.4
0 56136.6
1 56138.4
1 56138.5
1 56140.3
0 56140.4
0 56140.9
1 56141.8
0 56146.1
1 56146.2
1 56146.6
1 56147.8
0 56150.0
0 56150.6
0 56150.8
0 56152.0
0 56155.8
0 56155.9
0 56160.0
1 56161.4
0 56167.9
0 56168.3
0 56169.4
0 56171.2
0 56171.4
0 56171.8
0 56171.9
1 56173.6
0 56177.0
0 56180.0
0 56180.6
0 56180.9
0 56181.6
1 56184.0
0 56184.5
0 56184.6
0 56187.1
1 56188.3
1 56188.6
0 56191.9
0 56193.5
0 56193.6
1 56195.0
1 56196.0
0 56197.6
0 56197.7
0 56198.2
0 56198.9
0 56199.0
1 56200.1
1 56201.4
0 56202.2
0 56205.1
0 56206.1
0 56206.3
0 56206.6
0 56207.2
0 56208.0
0 56208.5
0 56209.2
1 56209.6
0 56210.0
0 56210.3
0 56214.1
0 56214.5
0 56214.8
0 56216.0
1 56216.3
1 56217.0
0 56223.2
0 56224.1
1 56225.0
1 56230.9
0 56232.0
0 56232.1
0 56232.2
1 56232.7
0 56233.4
0 56233.7
0 56235.7
1 56237.2
0 56238.0
0 56239.7
0 56241.8
0 56242.1
0 56244.0
0 56244.8
0 56245.0
1 56245.9
0 56246.0
0 56246.4
1 56247.4
1 56248.2
1 56249.6
0 56250.0
0 56253.0
1 56253.4
0 56253.5
0 56254.7
0 56254.9
1 56256.0
0 56258.5
1 56259.6
0 56259.7
1 56260.7
1 56260.8
0 56261.8
1 56262.2
0 56263.2
1 56265.8
0 56266.1
1 56266.9
0 56268.1
0 56268.7
1 56269.0
0 56271.0
0 56271.2
0 56273.6
1 56274.1
0 56276.4
0 56278.0
0 56280.0
0 56281.9
0 56282.9
1 56283.6
0 56287.6
0 56288.9
0 56289.0
0 56291.3
0 56291.8
1 56292.0
1 56294.3
0 56296.1
0 56296.6
0 56299.8
0 56304.0
0 56304.1
0 56306.2
0 56307.6
0 56311.9
1 56312.2
1 56312.8
0 56312.9
1 56317.2
0 56322.6
1 56322.7
0 56322.8
0 56327.6
0 56329.1
1 56331.7
0 56332.1
1 56332.7
0 56335.8
0 56336.0
0 56336.9
0 56338.3
1 56340.0
0 56343.0
0 56345.4
1 56346.0
1 56346.5
1 56347.3
1 56347.9
0 56349.6
1 56351.2
1 56352.6
0 56353.8
0 56354.6
0 56355.0
0 56355.4
1 56356.7
1 56358.0
1 56361.4
0 56361.8
0 56362.4
0 56362.6
1 56364.0
0 56369.9
1 56370.4
1 56370.5
0 56371.8
1 56374.9
0 56375.0
1 56375.4
0 56375.6
0 56375.8
0 56376.0
0 56379.0
0 56381.3
0 56383.3
1 56383.4
0 56384.0
0 56385.2
0 56385.7
1 56385.8
0 56386.0
0 56386.3
0 56386.8
0 56387.3
0 56387.4
0 56388.4
0 56389.4
0 56390.9
1 56394.4
0 56395.6
0 56395.7
0 56396.3
0 56397.2
0 56397.4
1 56398.3
0 56398.4
1 56399.2
0 56400.0
0 56401.4
1 56402.3
0 56403.5
0 56408.8
0 56409.2
0 56409.6
1 56409.7
1 56410.6
0 56412.0
0 56414.4
0 56418.4
0 56418.5
0 56418.8
1 56420.0
0 56422.1
0 56424.0
0 56424.2
0 56424.4
0 56425.0
1 56425.1
0 56425.2
0 56425.3
0 56426.9
0 56429.4
1 56430.0
0 56431.2
0 56431.8
0 56432.5
0 56433.0
0 56436.2
0 56439.2
0 56439.4
0 56441.6
0 56441.9
1 56443.4
1 56444.0
0 56444.6
0 56445.8
1 56446.7
0 56446.8
0 56447.3
0 56447.4
1 56448.0
0 56450.8
0 56451.2
0 56451.4
1 56454.4
0 56454.8
0 56455.8
1 56456.9
0 56457.0
0 56457.5
0 56457.8
1 56459.4
0 56459.9
1 56460.0
1 56461.2
1 56465.2
0 56465.4
0 56466.2
0 56466.4
1 56467.8
0 56468.0
0 56468.9
0 56472.1
1 56473.3
0 56473.7
1 56474.0
0 56475.0
0 56478.1
0 56484.0
0 56486.5
1 56486.8
0 56489.5
0 56490.0
1 56490.5
0 56492.9
0 56496.0
0 56497.3
1 56498.0
0 56498.3
0 56499.6
0 56499.7
0 56500.0
1 56500.1
0 56501.0
1 56501.6
0 56501.8
0 56504.6
1 56508.0
0 56510.4
0 56511.6
0 56511.7
1 56512.6
1 56513.2
1 56514.8
0 56515.8
0 56516.0
0 56517.5
0 56520.0
0 56521.1
0 56521.8
1 56522.2
0 56523.4
0 56526.0
0 56527.2
1 56527.7
0 56533.0
0 56534.3
1 56534.4
0 56536.2
0 56539.9
0 56540.0
0 56540.3
1 56540.8
0 56544.0
0 56545.0
1 56545.4
1 56548.8
0 56549.5
1 56550.2
0 56551.6
0 56551.8
1 56557.6
0 56559.4
0 56559.6
0 56560.2
0 56560.6
1 56560.9
0 56561.4
0 56563.4
0 56563.6
0 56563.7
0 56563.9
1 56564.0
0 56570.0
0 56572.4
0 56573.2
0 56573.9
0 56575.0
1 56576.6
1 56576.9
1 56577.6
0 56577.8
0 56578.2
0 56579.8
0 56580.0
0 56582.4
0 56583.0
1 56594.2
1 56594.3
0 56594.8
1 56596.0
1 56596.6
1 56598.2
0 56598.7
0 56600.0
0 56600.4
0 56600.5
0 56600.6
0 56600.8
0 56603.8
1 56604.0
1 56607.4
0 56607.5
1 56607.6
0 56608.9
1 56609.0
1 56609.5
1 56614.4
0 56615.9
0 56616.1
0 56616.2
0 56617.3
0 56618.2
0 56619.1
0 56622.4
0 56624.4
0 56625.2
0 56625.5
0 56627.3
1 56628.0
0 56630.8
0 56630.9
1 56634.4
0 56635.2
0 56635.3
0 56635.7
1 56638.2
0 56640.0
0 56642.3
1 56646.8
1 56648.9
0 56649.0
1 56649.5
1 56649.6
0 56650.0
0 56650.9
0 56652.0
0 56652.6
0 56655.0
0 56655.1
0 56655.2
1 56655.6
0 56658.1
0 56658.2
0 56660.4
1 56662.4
1 56664.0
0 56664.5
1 56665.0
0 56665.1
0 56665.2
1 56666.4
0 56666.6
0 56670.6
0 56672.0
0 56672.2
0 56672.3
1 56673.6
0 56675.0
1 56676.0
1 56680.8
0 56684.9
1 56685.0
1 56686.6
0 56686.7
0 56686.8
0 56686.9
1 56688.4
1 56689.4
0 56689.6
1 56690.5
0 56690.8
0 56690.9
1 56691.1
0 56691.7
0 56691.8
1 56693.9
0 56694.2
0 56695.0
0 56695.2
0 56698.1
0 56698.3
1 56698.8
1 56698.9
0 56700.0
1 56703.7
0 56704.1
0 56704.6
1 56705.2
1 56705.5
0 56710.0
1 56710.1
1 56712.6
0 56713.9
1 56714.0
1 56714.9
0 56715.0
0 56719.3
0 56719.4
0 56719.8
0 56719.9
0 56720.0
0 56721.8
1 56722.0
1 56724.0
0 56726.6
0 56726.9
0 56727.1
0 56728.0
0 56729.6
1 56730.0
0 56730.2
0 56730.4
0 56731.0
0 56731.8
1 56733.2
1 56733.4
0 56733.5
0 56733.8
1 56735.3
1 56735.5
0 56736.1
0 56738.5
1 56739.0
0 56739.1
0 56740.1
0 56742.1
0 56743.6
0 56743.9
0 56744.5
0 56745.6
0 56746.4
0 56747.2
0 56748.0
0 56748.6
0 56750.0
0 56752.6
0 56752.8
0 56753.5
0 56753.9
0 56755.9
0 56756.0
0 56756.6
0 56757.4
0 56758.4
0 56759.9
0 56760.0
0 56761.3
1 56762.6
0 56762.9
1 56764.4
0 56766.8
0 56767.7
0 56768.6
0 56768.8
0 56768.9
0 56769.2
0 56770.4
0 56773.2
0 56773.3
0 56775.4
0 56777.6
0 56779.1
1 56780.6
0 56782.4
0 56782.9
0 56783.6
0 56784.0
0 56786.0
0 56787.6
1 56788.0
0 56791.2
0 56792.6
0 56793.5
0 56799.2
0 56800.0
0 56800.9
0 56801.0
0 56801.5
1 56802.0
0 56803.0
0 56803.6
1 56805.0
1 56806.2
0 56808.0
0 56808.2
0 56808.4
1 56812.9
0 56815.7
0 56815.9
1 56816.6
1 56816.9
0 56819.9
1 56820.0
1 56822.5
0 56822.6
0 56825.8
1 56826.0
0 56827.2
0 56828.2
0 56831.6
0 56831.9
0 56833.7
1 56833.9
0 56835.1
0 56836.2
0 56837.6
0 56837.8
0 56839.3
0 56839.4
1 56840.0
0 56842.2
0 56843.3
1 56844.0
1 56847.0
0 56848.9
1 56849.5
0 56850.6
0 56851.1
0 56856.0
1 56856.7
0 56861.0
0 56862.8
0 56864.2
0 56864.5
1 56865.7
1 56865.8
0 56866.1
1 56870.0
0 56870.6
0 56871.4
0 56877.2
0 56877.5
0 56878.2
0 56878.3
1 56878.8
0 56878.9
1 56879.0
1 56880.0
0 56881.8
0 56886.6
1 56888.0
0 56891.0
0 56892.0
0 56894.9
0 56896.3
0 56900.0
0 56901.1
0 56902.3
0 56904.0
0 56904.2
0 56907.5
1 56907.6
1 56907.8
1 56910.7
0 56911.7
0 56913.1
0 56914.7
0 56916.0
0 56917.8
1 56920.9
0 56921.3
0 56921.6
1 56923.2
1 56923.6
0 56924.3
0 56925.0
1 56928.0
0 56929.3
1 56929.9
0 56931.7
1 56936.9
0 56937.8
0 56938.3
1 56939.2
0 56939.4
1 56939.8
1 56940.0
0 56943.2
1 56945.4
0 56946.0
0 56948.0
0 56952.0
0 56956.7
0 56957.2
0 56961.1
0 56961.2
0 56961.8
0 56962.7
0 56962.8
0 56964.2
1 56964.5
0 56964.6
0 56966.4
0 56966.5
0 56966.8
0 56967.0
1 56969.5
0 56973.4
0 56974.3
1 56976.6
0 56978.6
1 56979.8
1 56980.1
1 56982.0
1 56983.3
0 56983.4
0 56983.9
1 56986.2
1 56986.4
0 56986.8
1 56986.9
0 56987.3
1 56987.4
0 56987.8
0 56988.0
0 56989.1
0 56989.4
0 56992.0
0 56992.1
1 56993.8
1 56996.0
0 56996.4
0 56996.5
0 56997.6
0 56997.7
0 56997.8
0 56998.3
0 56999.8
1 57000.0
0 57001.3
0 57002.6
0 57004.3
0 57006.0
1 57007.8
1 57008.2
0 57008.9
0 57010.3
1 57010.6
0 57012.4
0 57012.7
0 57017.8
0 57019.2
0 57020.3
1 57021.2
1 57022.7
0 57023.5
1 57023.6
0 57024.0
0 57024.1
1 57027.1
0 57028.9
0 57029.2
0 57030.7
1 57031.3
1 57031.4
0 57032.3
0 57032.4
0 57033.5
0 57033.8
0 57035.4
0 57036.0
0 57037.3
0 57038.3
0 57039.1
1 57039.8
0 57040.0
0 57040.7
0 57042.2
0 57042.4
0 57044.3
0 57044.6
1 57045.2
0 57046.6
1 57047.8
0 57048.0
0 57048.4
1 57048.5
0 57048.6
0 57049.9
0 57052.0
0 57052.4
0 57052.7
0 57054.4
0 57055.6
1 57056.4
0 57057.1
0 57057.6
0 57057.8
0 57059.5
0 57060.1
0 57060.2
1 57060.4
1 57060.5
0 57062.3
0 57062.9
0 57063.5
0 57064.7
0 57065.2
0 57067.6
0 57068.8
0 57072.0
0 57072.5
1 57073.4
0 57074.3
1 57074.9
0 57076.6
0 57076.8
1 57076.9
0 57078.0
1 57078.5
0 57080.3
0 57080.4
0 57081.7
0 57083.5
0 57083.6
0 57084.0
1 57084.2
0 57084.6
1 57084.8
0 57086.0
0 57086.4
0 57086.6
1 57089.2
0 57089.9
0 57091.4
0 57092.4
0 57093.0
0 57094.0
0 57094.1
0 57095.8
0 57096.0
1 57096.2
0 57098.6
0 57098.8
0 57099.5
0 57100.0
0 57102.4
0 57102.6
1 57103.3
0 57103.4
0 57106.6
0 57106.7
0 57106.8
1 57107.4
1 57107.9
0 57108.1
0 57109.6
0 57110.0
1 57115.3
0 57115.4
0 57118.1
1 57120.0
0 57121.0
0 57121.1
0 57121.3
0 57123.8
0 57124.9
1 57126.5
0 57127.2
0 57128.8
0 57128.9
0 57131.4
1 57131.9
1 57132.0
0 57132.8
0 57136.3
1 57137.4
0 57137.6
0 57141.7
0 57142.0
1 57144.0
0 57145.3
0 57145.4
1 57146.2
0 57146.3
0 57146.4
1 57148.6
0 57150.5
1 57151.9
0 57152.5
0 57154.0
1 57154.2
0 57156.0
0 57156.1
1 57156.5
0 57157.7
1 57157.9
0 57158.2
1 57158.4
0 57159.0
0 57159.7
1 57160.6
0 57161.6
0 57163.2
0 57164.3
1 57164.4
1 57164.8
0 57166.8
0 57167.3
1 57167.4
0 57168.0
0 57168.2
0 57168.5
0 57169.7
1 57170.5
0 57171.1
0 57172.1
0 57173.3
0 57173.4
0 57174.0
0 57174.8
0 57175.1
1 57179.6
0 57180.0
0 57180.4
0 57183.2
1 57183.4
0 57183.5
0 57183.8
1 57187.1
1 57187.2
0 57188.6
0 57188.8
0 57189.0
1 57189.7
1 57191.4
0 57192.0
0 57193.7
1 57194.3
0 57195.0
1 57196.9
0 57197.8
0 57198.6
1 57199.3
0 57199.9
1 57200.0
0 57200.2
0 57201.1
1 57201.2
1 57202.4
1 57204.0
0 57204.7
0 57205.6
0 57207.2
0 57207.4
1 57207.5
1 57207.6
1 57208.8
0 57215.6
1 57215.8
1 57215.9
1 57217.3
0 57219.7
1 57220.6
0 57220.9
1 57223.9
0 57224.2
0 57225.0
1 57225.8
0 57226.1
1 57228.2
1 57229.2
1 57232.0
0 57232.6
1 57233.2
0 57235.2
1 57238.2
0 57239.8
0 57240.0
1 57244.3
1 57246.0
0 57246.2
1 57246.4
1 57246.6
0 57248.2
1 57248.4
1 57249.4
0 57249.5
1 57249.7
1 57252.0
1 57253.2
1 57255.6
0 57261.1
1 57261.5
1 57262.7
0 57262.9
0 57263.4
1 57263.8
1 57264.0
0 57267.4
0 57267.6
1 57270.0
1 57270.5
1 57270.7
0 57274.1
0 57275.5
1 57277.4
1 57279.8
0 57280.4
1 57283.2
0 57284.6
0 57284.8
1 57287.5
0 57288.0
0 57292.7
1 57293.0
1 57293.8
0 57294.2
0 57294.4
1 57294.5
0 57295.2
0 57298.6
0 57298.9
1 57300.0
0 57302.9
0 57304.0
1 57307.7
1 57310.9
0 57312.0
0 57312.2
1 57314.4
0 57315.4
1 57316.8
1 57316.9
0 57318.0
0 57318.6
1 57321.5
0 57323.2
1 57323.4
1 57324.0
0 57325.0
0 57325.6
1 57330.0
0 57332.2
0 57333.2
1 57333.7
1 57334.0
0 57334.3
1 57334.7
1 57335.2
0 57335.9
0 57336.8
0 57338.6
0 57342.0
0 57343.0
0 57347.4
0 57347.9
1 57348.0
1 57348.8
1 57350.3
1 57355.1
0 57356.3
0 57356.8
0 57359.6
1 57360.0
1 57361.0
1 57361.2
1 57362.0
0 57362.8
0 57362.9
0 57363.0
0 57364.8
0 57366.2
0 57369.0
0 57372.0
0 57372.1
1 57372.2
1 57372.5
1 57373.4
0 57373.9
1 57375.1
0 57377.0
0 57377.3
0 57379.0
1 57379.2
1 57380.9
1 57381.2
1 57383.9
0 57384.0
0 57384.2
0 57385.2
1 57389.3
0 57390.4
0 57391.2
0 57392.0
0 57392.6
0 57392.8
0 57393.2
0 57393.4
1 57395.2
1 57395.5
0 57395.8
0 57395.9
0 57396.7
0 57399.0
0 57399.1
1 57399.4
0 57399.7
0 57400.0
1 57400.1
0 57400.6
1 57400.8
0 57402.0
1 57402.4
1 57404.0
0 57404.4
0 57404.5
0 57405.4
0 57406.0
0 57406.1
0 57407.2
0 57408.0
1 57414.0
1 57415.3
0 57415.6
0 57417.0
0 57418.6
1 57420.0
0 57423.8
0 57425.3
1 57426.2
0 57427.0
0 57428.6
1 57429.2
1 57431.4
0 57432.0
1 57432.1
0 57432.5
1 57435.2
1 57435.8
1 57436.4
0 57438.0
0 57438.6
0 57439.2
0 57440.9
1 57441.6
0 57442.3
0 57444.0
0 57445.6
0 57445.9
0 57446.4
0 57447.6
0 57448.2
0 57448.9
0 57449.0
0 57453.1
0 57455.6
1 57459.5
0 57459.8
0 57461.0
0 57462.1
0 57463.7
1 57464.3
0 57466.7
0 57467.8
1 57468.2
0 57469.7
0 57471.5
0 57472.1
1 57473.3
1 57474.0
0 57475.0
0 57475.7
0 57475.8
0 57479.2
1 57480.0
0 57480.5
0 57481.2
0 57483.1
0 57483.2
0 57486.4
1 57486.5
1 57492.4
1 57492.5
0 57493.4
0 57493.6
1 57496.3
0 57497.8
0 57498.4
1 57499.3
0 57499.7
1 57499.9
0 57500.0
0 57501.1
0 57501.2
1 57501.8
0 57502.0
0 57504.0
0 57505.7
1 57507.2
0 57508.8
0 57512.9
0 57514.2
0 57516.0
1 57517.6
0 57518.2
0 57521.0
0 57521.9
0 57522.0
1 57523.1
0 57523.2
0 57524.5
0 57526.3
0 57528.0
0 57529.3
1 57530.4
0 57530.5
0 57531.6
1 57533.0
1 57535.0
0 57535.7
0 57535.8
1 57538.3
0 57538.8
1 57540.0
0 57541.4
0 57542.0
0 57542.9
1 57543.0
0 57543.1
0 57543.2
0 57543.5
1 57545.0
0 57545.3
1 57546.0
0 57546.2
1 57547.1
1 57547.2
0 57548.9
0 57549.5
0 57552.0
1 57553.2
1 57554.8
0 57556.4
0 57556.9
1 57557.6
0 57557.9
1 57558.0
0 57558.1
0 57561.2
0 57564.0
0 57566.2
1 57567.0
1 57568.8
1 57569.5
1 57571.2
0 57575.5
0 57576.0
1 57576.5
0 57577.0
1 57577.9
0 57579.0
1 57579.5
0 57582.0
0 57583.9
0 57584.3
1 57588.0
0 57588.4
0 57596.0
0 57596.9
0 57597.8
0 57600.0
0 57600.6
0 57601.2
0 57602.4
0 57605.0
0 57605.5
0 57606.4
0 57607.8
1 57608.8
0 57610.0
1 57610.3
1 57613.9
1 57615.4
0 57618.0
1 57618.2
0 57618.5
1 57619.1
1 57619.2
1 57620.0
1 57624.0
0 57625.2
1 57625.6
0 57626.4
0 57627.4
0 57627.5
1 57630.8
0 57632.0
0 57632.8
1 57635.5
0 57636.0
1 57636.4
1 57639.1
0 57639.5
1 57641.8
0 57642.1
0 57643.2
0 57647.6
1 57649.0
0 57649.9
0 57654.8
0 57656.4
0 57657.0
1 57660.0
0 57661.4
0 57661.9
0 57663.0
0 57666.6
0 57667.1
0 57667.2
0 57670.2
1 57671.9
0 57672.0
1 57676.8
0 57679.8
0 57679.9
0 57680.0
0 57680.9
1 57682.8
0 57683.0
0 57683.3
0 57684.8
0 57686.8
0 57689.2
0 57689.4
1 57692.6
0 57694.8
1 57696.0
1 57697.6
0 57697.9
0 57698.6
0 57699.5
0 57699.6
0 57699.8
1 57700.0
0 57700.1
0 57703.4
0 57705.2
1 57705.4
0 57705.5
0 57706.3
0 57707.0
0 57708.0
0 57709.7
1 57711.6
0 57711.7
0 57712.0
1 57712.1
0 57714.5
0 57714.8
0 57716.5
0 57717.7
1 57719.2
1 57720.0
1 57721.2
0 57721.8
0 57722.0
0 57722.2
0 57723.0
0 57723.7
1 57724.2
0 57725.5
0 57725.6
0 57727.6
0 57730.3
1 57732.0
0 57736.3
0 57739.3
1 57739.7
0 57740.5
1 57740.8
0 57749.8
0 57749.9
0 57750.0
0 57750.1
0 57752.3
0 57752.6
1 57754.2
0 57755.2
1 57755.4
1 57756.8
1 57758.3
0 57758.4
0 57760.6
0 57761.3
1 57766.6
1 57766.8
1 57767.9
1 57768.2
0 57769.8
0 57771.2
0 57775.3
1 57775.9
0 57777.2
0 57778.0
0 57778.2
0 57778.3
1 57778.6
0 57780.0
0 57780.5
1 57783.0
0 57784.6
0 57785.6
1 57787.8
0 57788.2
0 57790.4
1 57791.0
0 57792.0
0 57795.0
0 57795.1
0 57798.7
1 57800.0
1 57800.2
0 57801.0
0 57802.0
1 57802.1
0 57802.4
0 57802.7
1 57805.2
1 57807.6
0 57809.9
1 57810.0
0 57810.5
1 57811.4
0 57812.3
0 57816.0
0 57816.2
0 57816.4
0 57816.5
0 57817.3
0 57820.4
0 57820.7
0 57823.8
1 57825.0
0 57825.5
0 57825.8
0 57826.1
0 57828.7
0 57830.0
1 57832.2
1 57832.3
0 57833.5
1 57834.6
0 57835.2
0 57836.0
1 57837.0
0 57837.1
1 57840.0
0 57840.1
0 57843.7
0 57846.2
0 57846.6
0 57848.0
1 57849.1
1 57849.6
0 57850.1
1 57851.4
0 57852.4
1 57852.7
0 57854.5
1 57854.6
0 57855.8
1 57856.4
1 57857.0
0 57858.4
0 57862.8
0 57862.9
0 57864.0
0 57864.4
0 57864.8
1 57865.6
0 57869.3
0 57869.4
0 57872.8
1 57873.6
1 57874.0
1 57875.4
0 57876.0
0 57879.0
0 57881.3
1 57881.6
0 57882.2
1 57884.0
0 57884.4
0 57884.5
0 57884.6
0 57885.4
0 57885.5
0 57886.1
1 57886.4
0 57886.8
0 57886.9
